36000	241	645	0.0096742424
36100	241	636	0.0095286465
36200	241	627	0.0093830505
36300	242	618	0.0092374545
36400	242	609	0.0090918586
36500	242	600	0.0089462626
36600	242	590	0.0088006667
36700	242	581	0.0086550707
36800	243	572	0.0085094747
36900	243	563	0.0083638788
37000	243	554	0.0082182828
37100	243	544	0.0080726869
37200	244	535	0.0079270909
37300	244	526	0.0077814949
37400	244	517	0.007635899
37500	244	508	0.007490303
37600	245	498	0.0073447071
37700	245	489	0.0071991111
37800	245	480	0.0070535152
37900	245	471	0.0069079192
38000	246	462	0.0067623232
38100	246	452	0.0066167273
38200	246	443	0.0064711313
38300	246	434	0.0063255354
38400	247	425	0.0061799394
38500	247	416	0.0060343434
38600	247	406	0.0058887475
38700	247	397	0.0057431515
38800	248	388	0.0055975556
38900	248	379	0.0054519596
39000	248	370	0.0053063636
39100	248	361	0.0051607677
39200	249	351	0.0050151717
39300	249	342	0.0048695758
39400	249	333	0.0047239798
39500	249	324	0.0045783838
39600	249	315	0.0044327879
39700	250	305	0.0042871919
39800	250	296	0.004141596
39900	250	287	0.003996
40000	250	287	0.003996
40100	250	285	0.0039660101
40200	251	283	0.0039360202
40300	251	281	0.0039060303
40400	251	279	0.0038760404
40500	251	277	0.0038460505
40600	251	274	0.0038160606
40700	252	272	0.0037860707
40800	252	270	0.0037560808
40900	252	268	0.0037260909
41000	252	266	0.003696101
41100	252	264	0.0036661111
41200	253	262	0.0036361212
41300	253	260	0.0036061313
41400	253	258	0.0035761414
41500	253	256	0.0035461515
41600	253	254	0.0035161616
41700	254	251	0.0034861717
41800	254	249	0.0034561818
41900	254	247	0.0034261919
42000	254	245	0.003396202
42100	255	243	0.0033662121
42200	255	241	0.0033362222
42300	255	239	0.0033062323
42400	255	237	0.0032762424
42500	255	235	0.0032462525
42600	256	233	0.0032162626
42700	256	230	0.0031862727
42800	256	228	0.0031562828
42900	256	226	0.0031262929
43000	256	224	0.003096303
43100	257	222	0.0030663131
43200	257	220	0.0030363232
43300	257	218	0.0030063333
43400	257	216	0.0029763434
43500	257	214	0.0029463535
43600	258	212	0.0029163636
43700	258	210	0.0028863737
43800	258	207	0.0028563838
43900	258	205	0.0028263939
44000	258	203	0.002796404
44100	259	201	0.0027664141
44200	259	199	0.0027364242
44300	259	197	0.0027064343
44400	259	195	0.0026764444
44500	259	193	0.0026464545
44600	260	191	0.0026164646
44700	260	189	0.0025864747
44800	260	187	0.0025564848
44900	260	184	0.0025264949
45000	260	182	0.0024965051
45100	261	180	0.0024665152
45200	261	178	0.0024365253
45300	261	176	0.0024065354
45400	261	174	0.0023765455
45500	261	172	0.0023465556
45600	262	170	0.0023165657
45700	262	168	0.0022865758
45800	262	166	0.0022565859
45900	262	164	0.002226596
46000	263	161	0.0021966061
46100	263	159	0.0021666162
46200	263	157	0.0021366263
46300	263	155	0.0021066364
46400	263	153	0.0020766465
46500	264	151	0.0020466566
46600	264	149	0.0020166667
46700	264	147	0.0019866768
46800	264	145	0.0019566869
46900	264	143	0.001926697
47000	265	140	0.0018967071
47100	265	138	0.0018667172
47200	265	136	0.0018367273
47300	265	134	0.0018067374
47400	265	132	0.0017767475
47500	266	130	0.0017467576
47600	266	128	0.0017167677
47700	266	126	0.0016867778
47800	266	124	0.0016567879
47900	266	122	0.001626798
48000	267	120	0.0015968081
48100	267	117	0.0015668182
48200	267	115	0.0015368283
48300	267	113	0.0015068384
48400	267	111	0.0014768485
48500	268	109	0.0014468586
48600	268	107	0.0014168687
48700	268	105	0.0013868788
48800	268	103	0.0013568889
48900	268	101	0.001326899
49000	269	99	0.0012969091
49100	269	97	0.0012669192
49200	269	94	0.0012369293
49300	269	92	0.0012069394
49400	269	90	0.0011769495
49500	270	88	0.0011469596
49600	270	86	0.0011169697
49700	270	84	0.0010869798
49800	270	82	0.0010569899
49900	271	80	0.001027
50000	271	80	0.001027
50100	270	79	0.0010197545
50200	270	79	0.0010125091
50300	270	78	0.0010052636
50400	270	77	0.0009980182
50500	269	77	0.0009907727
50600	269	76	0.0009835273
50700	269	76	0.0009762818
50800	269	75	0.0009690364
50900	268	75	0.0009617909
51000	268	74	0.0009545455
51100	268	73	0.0009473
51200	268	73	0.0009400545
51300	267	72	0.0009328091
51400	267	72	0.0009255636
51500	267	71	0.0009183182
51600	267	70	0.0009110727
51700	266	70	0.0009038273
51800	266	69	0.0008965818
51900	266	69	0.0008893364
52000	266	68	0.0008820909
52100	265	68	0.0008748455
52200	265	67	0.0008676
52300	265	66	0.0008603545
52400	265	66	0.0008531091
52500	265	65	0.0008458636
52600	264	65	0.0008386182
52700	264	64	0.0008313727
52800	264	63	0.0008241273
52900	264	63	0.0008168818
53000	263	62	0.0008096364
53100	263	62	0.0008023909
53200	263	61	0.0007951455
53300	263	61	0.0007879
53400	262	60	0.0007806545
53500	262	59	0.0007734091
53600	262	59	0.0007661636
53700	262	58	0.0007589182
53800	261	58	0.0007516727
53900	261	57	0.0007444273
54000	261	56	0.0007371818
54100	261	56	0.0007299364
54200	260	55	0.0007226909
54300	260	55	0.0007154455
54400	260	54	0.0007082
54500	260	53	0.0007009545
54600	260	53	0.0006937091
54700	259	52	0.0006864636
54800	259	52	0.0006792182
54900	259	51	0.0006719727
